,node_i,node_j,sim
462,3,22,-0.6587160518861884
463,3,23,0.3888241927830132
464,3,24,0.0949318542817184
465,3,25,0.18665789683900444
466,3,26,-0.03575716939647718
467,3,27,-0.6046458025431697
468,3,28,0.5980419073806903
469,3,29,-0.8233964170681003
470,3,30,0.1543319045442982
471,3,31,-0.9718808667731095
472,3,32,0.15140683128558063
473,3,33,-0.12635321572739028
474,3,34,-0.33448344401539337
475,3,35,-0.8852231529127921
476,3,36,0.15989980369600892
477,3,37,-0.3584031758601751
478,3,38,0.4625611371959085
479,3,39,-0.40645996742440804
480,3,40,0.24531513446017802
481,3,41,-0.0969067153304889
482,3,42,-0.4632847309290313
483,3,43,-0.03317661599476526
484,3,44,-0.4796896228158107
485,3,45,-0.5329753685131406
486,3,46,-0.3442021911549006
487,3,47,0.7698128979337472
488,3,48,-0.4036346328736471
489,3,49,-0.3552012635823344
490,3,50,0.14843754617284313
491,3,51,0.49903258337208717
492,3,52,0.2620892895104707
493,3,53,0.5367275442556143
494,3,54,0.43708978961800804
495,3,55,-0.02824871204863031
496,3,56,0.4156698479256338
497,3,57,0.0833476133627265
498,3,58,0.5984649602172278
499,3,59,0.16920676289175976
500,3,60,-0.10133875495096217
501,3,61,-0.42418800583405575
502,3,62,-0.27738763196616906
503,3,63,0.6084008840796545
504,3,64,0.6601113100504589
505,3,65,-0.13683046412891367
506,3,66,0.13545063613908223
507,3,67,-0.18022337982681055
508,3,68,0.12396343059284866
509,3,69,-0.2306168703976978
510,3,70,0.27108007194814376
511,3,71,0.5436271226795311
512,3,72,0.1881390727175191
513,3,73,-0.20771195595864841
514,3,74,0.6472138719346057
515,3,75,-0.009113434094201376
516,3,76,-0.3262334972955102
517,3,77,0.5286134348654506
518,3,78,-0.4984111866017558
519,3,79,0.563939828324018
520,3,80,-0.24949067015771934
521,3,81,0.2976819790032534
522,3,82,0.5096181701554539
523,3,83,-0.8804027792666609
524,3,84,0.505390549822867
525,3,85,-0.8303766568767362
526,3,86,0.3627555735277877
527,3,87,0.9759610165631589
528,3,88,0.1977516025753868
529,3,89,0.03369915855596524
530,3,90,0.9555299799890616
531,3,91,0.14100628320726868
532,3,92,-0.18411732135015224
533,3,93,0.7607111705727708
534,3,94,-0.3677189567271602
535,3,95,-0.20490730371775903
536,3,96,0.3459133268677068
537,3,97,-0.22462282524958765
538,3,98,0.14283116417352573
539,3,99,-0.13329138259775689
540,3,100,0.43662627429409007
541,3,101,-0.5265220896431351
542,3,102,-0.5605625113805721
543,3,103,-0.40323066299467997
544,3,104,0.431968911981783
545,3,105,-0.9173474944116864
546,3,106,0.011584028624018517
547,3,107,-0.5175717696227691
548,3,108,0.5945121291333261
549,3,109,-0.47996793327897785
550,3,110,0.42317146178555726
551,3,111,0.3309768502074426
552,3,112,-0.9308508119476513
553,3,113,-0.9060593406235324
554,3,114,-0.36609627915527876
555,3,115,-0.8886307487359277
556,3,116,-0.6720016371214439
557,3,117,0.5079786806651115
558,3,118,0.7534539966603221
559,3,119,-0.8750271311242274
560,3,120,0.8563670497822209
561,3,121,-0.5456833745238248
562,3,122,-0.30042323421092815
563,3,123,-0.29591519756577767
564,3,124,-0.9860895678899193
565,3,125,-0.6383950208685341
566,3,126,-0.8886405787311487
567,3,127,-0.5263242361079558
568,3,128,-0.5897232042027664
569,3,129,-0.854396824175686
570,3,130,0.8682660286574486
571,3,131,0.7403276912663738
572,3,132,0.6098556014324721
573,3,133,0.23325030830626317
574,3,134,0.709254186091045
575,3,135,-0.6352410287703415
576,3,136,0.5936679742009422
577,3,137,0.7754151101934843
578,3,138,-0.46117990309046497
579,3,139,0.5835129727603712
580,3,140,-0.053199465283796585
581,3,141,-0.45381068233971195
582,3,142,0.36806978630359083
583,3,143,0.0464905747190532
584,3,144,-0.6475315758824095
585,3,145,0.8819839808381498
586,3,146,-0.01191044057600292
587,3,147,-0.9212058480293844
588,3,148,0.7840103799754259
589,3,149,-0.6422171993210525
590,4,5,-0.06147569166674675
591,4,6,0.2814914514583687
592,4,7,0.3225673828502229
593,4,8,0.7290891420129872
594,4,9,0.28163409207847406
595,4,10,-0.5608488599507451
596,4,11,-0.8766314477951936
597,4,12,-0.8629039340642624
598,4,13,-0.34095066423388665
599,4,14,-0.210896300975464
600,4,15,-0.39828281183393843
601,4,16,0.8481684371571742
602,4,17,-0.03632330423565802
603,4,18,-0.4576256581385844
604,4,19,0.5109606292985577
605,4,20,0.3545523396129367
606,4,21,0.06706087263771848
607,4,22,0.7272838592425285
608,4,23,-0.5350947915992764
609,4,24,-0.2249276200696071
610,4,25,-0.2264392986731098
611,4,26,-0.14418783199646695
612,4,27,0.6197728034882607
613,4,28,-0.7105425432518194
614,4,29,0.7078904354141387
615,4,30,-0.23735393642368657
616,4,31,0.9466625874617032
617,4,32,-0.05213046307202519
618,4,33,0.1473542579706632
619,4,34,0.4172447169164361
620,4,35,0.8348314816771192
621,4,36,-0.34271213562874564
622,4,37,0.29952037766480105
623,4,38,-0.2929327524860587
624,4,39,0.46001825799292095
625,4,40,-0.1284148780319712
626,4,41,-0.004905529885770591
627,4,42,0.4883293031473765
628,4,43,-0.11857464581902595
629,4,44,0.35637845532322554
630,4,45,0.5542086816346299
631,4,46,0.44722586452045043
632,4,47,-0.8194059084577208
633,4,48,0.3272986475670583
634,4,49,0.30495383802029585
635,4,50,-0.021746907298368926
636,4,51,-0.471807009204691
637,4,52,-0.3802397831176095
638,4,53,-0.534708182219817
639,4,54,-0.2926649923950791
640,4,55,0.17449969153144956
641,4,56,-0.5478402852414442
642,4,57,-0.12206873741846051
643,4,58,-0.5967219850899966
644,4,59,-0.2921101715286439
645,4,60,0.16634587515200705
646,4,61,0.38206776428272926
647,4,62,0.4280826070405481
648,4,63,-0.4886961700207797
649,4,64,-0.718316366774702
650,4,65,0.22789934785505858
651,4,66,0.06958630336549178
652,4,67,0.08311037759814265
653,4,68,-0.17638301071673632
654,4,69,0.334404731154584
655,4,70,-0.4106285191035905
656,4,71,-0.5272738946085974
657,4,72,-0.08138354974510228
658,4,73,0.2409066132542751
659,4,74,-0.6056319087610798
660,4,75,-0.1534347955653253
661,4,76,0.4800972257290295
662,4,77,-0.41650376052723087
663,4,78,0.334556065384815
664,4,79,-0.4648472253213431
665,4,80,0.33823640314447906
666,4,81,-0.4031991674440414
667,4,82,-0.5183406817381176
668,4,83,0.8837191908484597
669,4,84,-0.5565963750303607
670,4,85,0.9193336666926331
671,4,86,-0.21134281031697177
672,4,87,-0.9909671760751513
673,4,88,-0.09671285492257206
674,4,89,-0.044279940149965634
675,4,90,-0.9213933072408376
676,4,91,0.045685086379639396
677,4,92,0.15476398910872563
678,4,93,-0.6265431286127939
679,4,94,0.30958298818393204
680,4,95,0.20458835458807284
681,4,96,-0.28120677244220005
682,4,97,0.307303153907208
683,4,98,-0.3042434854603875
684,4,99,0.10946475504009477
685,4,100,-0.3694420621422068
686,4,101,0.3437550511985328
687,4,102,0.6838529419375677
688,4,103,0.3750418129561935
689,4,104,-0.42297290037945423
690,4,105,0.8254699664050666
691,4,106,-0.007876000222527092
692,4,107,0.5990922449682593
693,4,108,-0.6418500052814982
694,4,109,0.48830686870409684
695,4,110,-0.33829095480618504
696,4,111,-0.2604754316933614
697,4,112,0.861322225582942
698,4,113,0.9552964417015711
699,4,114,0.3491390317547282
700,4,115,0.8996062024409317
701,4,116,0.671918072963292
702,4,117,-0.5835293790617851
703,4,118,-0.694336128023122
704,4,119,0.8731845511118723
705,4,120,-0.817658949223477
706,4,121,0.44216411840299286
707,4,122,0.14583729826493522
708,4,123,0.3031986789466327
709,4,124,0.9800493753009195
710,4,125,0.6166919038157952
711,4,126,0.7910945083957691
712,4,127,0.5015507783692489
713,4,128,0.5827480421038816
714,4,129,0.8005555118651776
715,4,130,-0.8084784502055158
716,4,131,-0.6847319499612454
717,4,132,-0.6401911986402071
718,4,133,-0.2099070100398213
719,4,134,-0.7163580955768007
720,4,135,0.7003838056413947
721,4,136,-0.5472844989513106
722,4,137,-0.6938134657508059
723,4,138,0.5429142870341935
724,4,139,-0.46829576422875396
725,4,140,-0.0901393017262555
726,4,141,0.5328654022718076
727,4,142,-0.5430917948682107
728,4,143,-0.05325344688985686
729,4,144,0.5922608481136318
730,4,145,-0.7729926474253492
731,4,146,0.18591105508545844
732,4,147,0.9380133120394935
733,4,148,-0.7607324038857265
734,4,149,0.7055606710550242
735,5,6,-0.561882414959584
736,5,7,-0.6280128182351946
737,5,8,0.5597175765920391
738,5,9,0.8002449499652097
739,5,10,-0.13319377251844972
740,5,11,0.3418643868401718
741,5,12,-0.36263825069822614
742,5,13,0.9514717211946027
743,5,14,0.08031376352124306
744,5,15,-0.5478273255552142
745,5,16,-0.45499298580516284
746,5,17,0.8834950109894188
747,5,18,0.7845446177499065
748,5,19,-0.2825299135987361
749,5,20,-0.7801661749039087
750,5,21,0.5463025041375357
751,5,22,-0.6282380416651784
752,5,23,0.8201831347259644
753,5,24,0.9442924193744359
754,5,25,0.5444918481117529
755,5,26,0.8734212828288718
756,5,27,-0.3055945723141377
757,5,28,0.5682049544951564
758,5,29,0.6318682642518052
759,5,30,0.5402170785696485
760,5,31,0.03056947361621728
761,5,32,-0.8394536169225175
762,5,33,-0.41376379511243494
763,5,34,0.18099161100192537
764,5,35,0.33304278377050617
765,5,36,0.5156662026726453
766,5,37,0.5502529227821582
767,5,38,-0.74100216058281
768,5,39,-0.7087131031645093
769,5,40,-0.2370077598773063
770,5,41,0.48804617971579756
771,5,42,-0.1825210447148691
772,5,43,0.25774646136996754
773,5,44,0.8232005271128363
774,5,45,-0.44957086983776817
775,5,46,-0.7283266887166161
776,5,47,-0.09523767623808511
777,5,48,0.8009338787528231
778,5,49,-0.06417969587970924
779,5,50,-0.8035216862434605
780,5,51,-0.045994406539861456
781,5,52,0.5957384636093646
782,5,53,0.3142955223351479
783,5,54,-0.8203823507885912
784,5,55,-0.4081726507234517
785,5,56,0.8439850675653491
786,5,57,0.4676316718754676
787,5,58,-0.19587738847242228
788,5,59,0.9180905717286049
789,5,60,-0.7720602247618727
790,5,61,0.39207998007429595
791,5,62,-0.61085390780641
792,5,63,-0.7498014284447687
793,5,64,0.41526777549079735
794,5,65,-0.5237049243212116
795,5,66,-0.8576785900887915
796,5,67,0.8538600429670352
797,5,68,0.2399434635311455
798,5,69,-0.8695533204937685
799,5,70,0.7788805313197262
800,5,71,0.42287773227091985
801,5,72,0.038334843884872336
802,5,73,-0.593874469768942
803,5,74,-0.2373725740083715
804,5,75,0.7035358768174478
805,5,76,-0.9048066677991485
806,5,77,-0.507767794569731
807,5,78,0.8252019803201294
808,5,79,-0.5824751834786804
809,5,80,-0.6229388021680643
810,5,81,0.16941015769621584
811,5,82,-0.3517483174524117
812,5,83,-0.21238172160250438
813,5,84,0.5825662485260148
814,5,85,-0.44376435731458674
815,5,86,-0.40613789657710037
816,5,87,0.030525138018834313
817,5,88,-0.1710724111357581
818,5,89,-0.4611105779385097
819,5,90,0.015086180531621678
820,5,91,-0.7455669867733403
821,5,92,0.6286470006695081
822,5,93,-0.47784167748782
823,5,94,0.5748242518195421
824,5,95,-0.2345788346326593
825,5,96,-0.6116377679540442
826,5,97,-0.7919411167443727
827,5,98,0.3036509057974821
828,5,99,0.6752013155706115
829,5,100,-0.09724270058968751
830,5,101,0.8241503348160657
831,5,102,-0.723059831743414
832,5,103,0.3323624027124123
833,5,104,-0.22433229698357707
834,5,105,0.2600741516611732
835,5,106,0.41110570302625954
836,5,107,-0.28006954689943825
837,5,108,0.31875380179405144
838,5,109,0.11768805043502585
839,5,110,-0.18514782378888361
840,5,111,-0.5578625384298559
841,5,112,0.29869412007566776
842,5,113,-0.2962132572023034
843,5,114,0.5604557524215674
844,5,115,-0.27908005651790546
845,5,116,-0.40623373876552216
846,5,117,0.04475302531931699
847,5,118,-0.3548180245079159
848,5,119,-0.21818979511493447
849,5,120,-0.08144235832221379
850,5,121,0.29206552314766626
851,5,122,0.838464392859524
852,5,123,0.36494390041075647
853,5,124,-0.020545707382345405
854,5,125,-0.09125476965812346
855,5,126,0.4969300249052934
856,5,127,0.422856021045301
857,5,128,0.5171068373318296
858,5,129,0.3287563295807569
859,5,130,-0.010977266289254856
860,5,131,-0.48812023654632736
861,5,132,0.525596554812049
862,5,133,-0.43623653964121434
863,5,134,0.35533475242999524
864,5,135,-0.21121013697722274
865,5,136,-0.6134844061050654
866,5,137,-0.47602414864820836
867,5,138,-0.5749889480623288
868,5,139,-0.7602123953994551
869,5,140,0.8867805430240724
870,5,141,-0.6702701076045733
871,5,142,0.5099464921635958
872,5,143,0.04645149233985521
873,5,144,0.505476666583551
874,5,145,-0.3308823934502153
875,5,146,-0.8122528275150388
876,5,147,0.15217899643754265
877,5,148,-0.17031598480086324
878,5,149,-0.44489403806172245
879,6,7,0.9030213853589993
880,6,8,-0.02677012830365054
881,6,9,-0.16124207629324466
882,6,10,-0.7043315770679769
883,6,11,-0.4218336230618474
884,6,12,0.13879013660440245
885,6,13,-0.6033619425725233
886,6,14,-0.7835721217782955
887,6,15,-0.2636629087946676
888,6,16,0.7258112292452198
889,6,17,-0.5754449019845749
890,6,18,-0.37666971856098497
891,6,19,0.9012427001465391
892,6,20,0.09344306055596382
893,6,21,0.18794509352613414
894,6,22,0.6980249120643398
895,6,23,-0.37482558315972325
896,6,24,-0.583282678806078
897,6,25,-0.9915792683312612
898,6,26,-0.13587833622705617
899,6,27,0.898581485988109
900,6,28,-0.15415843493064718
901,6,29,-0.1857881261344595
902,6,30,0.13687081266817197
