,node_i,node_j,sim
326,2,32,0.8373642883008927
327,2,33,0.8405010845184586
328,2,34,0.8485213004716575
329,2,35,0.8532092509887511
330,2,36,0.8478518634358947
331,2,37,0.8486261166137494
332,2,38,0.8364417250831259
333,2,39,0.8411910804007048
334,2,40,0.8425463516835368
335,2,41,0.8577218800691192
336,2,42,0.8471094299723867
337,2,43,0.8472256744990679
338,2,44,0.8575941152658854
339,2,45,0.8407810939473022
340,2,46,0.8431897997905864
341,2,47,0.8416242802827764
342,2,48,0.8507157856546661
343,2,49,0.84482275297394
344,2,50,0.8403225899790316
345,2,51,0.8451880359578308
346,2,52,0.8461222428048507
347,2,53,0.8436828095835195
348,2,54,0.8332079587999068
349,2,55,0.8426076572969614
350,2,56,0.8489598101009519
351,2,57,0.8494311522861903
352,2,58,0.8439334750579536
353,2,59,0.8487388599994208
354,2,60,0.8415179356591689
355,2,61,0.8487016672140896
356,2,62,0.8441677468208062
357,2,63,0.8378982522751933
358,2,64,0.8471880211637034
359,2,65,0.8427918086573832
360,2,66,0.8422268740196772
361,2,67,0.8502525785987385
362,2,68,0.8443865792510872
363,2,69,0.8402864534820657
364,2,70,0.8514174279965113
365,2,71,0.8458410233486289
366,2,72,0.8446579255448426
367,2,73,0.8441825891108365
368,2,74,0.8435669168690493
369,2,75,0.847091523322297
370,2,76,0.8417549440406652
371,2,77,0.8419130668458197
372,2,78,0.8526891561678984
373,2,79,0.8435688649484959
374,2,80,0.8423394658296198
375,2,81,0.8447702403404478
376,2,82,0.8420538907086579
377,2,83,0.8467017928821431
378,2,84,0.846916662015159
379,2,85,0.8454637320325356
380,2,86,0.8441023522840212
381,2,87,0.8426816226208319
382,2,88,0.8438473765602457
383,2,89,0.8441974203864493
384,2,90,0.8424847042047237
385,2,91,0.8416560906178975
386,2,92,0.8474210467511686
387,2,93,0.8437576386230148
388,2,94,0.8469632972985601
389,2,95,0.8443384623925824
390,2,96,0.8418287084766739
391,2,97,0.8425923738466028
392,2,98,0.8458695627744595
393,2,99,0.8463497624067403
394,2,100,0.8440403989792528
395,2,101,0.8495191696248309
396,2,102,0.8448731535032729
397,2,103,0.8460173970825893
398,2,104,0.8448755943994568
399,2,105,0.8470408185434385
400,2,106,0.8478344046624474
401,2,107,0.8445905879752668
402,2,108,0.8450399873840688
403,2,109,0.8456899338247471
404,2,110,0.8448987457015943
405,2,111,0.8439731852516035
406,2,112,0.8493190850669806
407,2,113,0.8458013993162335
408,2,114,0.8470616706590317
409,2,115,0.8462204935880588
410,2,116,0.8449165759918824
411,2,117,0.8453307825991457
412,2,118,0.8437871547929047
413,2,119,0.8460022728431197
414,2,120,0.8440247238905325
415,2,121,0.8461287303273354
416,2,122,0.8470334462975918
417,2,123,0.846012414382745
418,2,124,0.8476711955516912
419,2,125,0.8462936379370564
420,2,126,0.8488281358842665
421,2,127,0.8466987637793334
422,2,128,0.8477173390537687
423,2,129,0.847258586000752
424,2,130,0.8443461307035183
425,2,131,0.8428004511605368
426,2,132,0.8461567179504885
427,2,133,0.8443278675630363
428,2,134,0.8451644670456329
429,2,135,0.8460789479528181
430,2,136,0.842316916035058
431,2,137,0.8423772758554146
432,2,138,0.8432911156113347
433,2,139,0.8422718323981391
434,2,140,0.84746222027768
435,2,141,0.8442909798763463
436,2,142,0.8461582646263633
437,2,143,0.8463892142168192
438,2,144,0.8477485542962034
439,2,145,0.8433620314206325
440,2,146,0.8437683191973575
441,2,147,0.8463817828167207
442,2,148,0.844462296668016
443,2,149,0.8443758915481792
444,3,4,0.91317906506066
445,3,5,0.923191559908993
446,3,6,0.933958410582694
447,3,7,0.9443067490189622
448,3,8,0.9363877550854385
449,3,9,0.9373527085022102
450,3,10,0.9661509170418975
451,3,11,0.9816002453776835
452,3,12,0.9756970549324802
453,3,13,0.9575021522754802
454,3,14,0.9582398273360574
455,3,15,0.9655113200975719
456,3,16,0.9363945906525132
457,3,17,0.9521677238019091
458,3,18,0.959011562878736
459,3,19,0.9493540724235756
460,3,20,0.9531605143474211
461,3,21,0.9550740193909238
462,3,22,0.9425070291571447
463,3,23,0.9592732715055292
464,3,24,0.9564219532092121
465,3,25,0.9570699032124006
466,3,26,0.9553473598115396
467,3,27,0.9506350448103612
468,3,28,0.9591459412611948
469,3,29,0.9457156062674237
470,3,30,0.9572842540572749
471,3,31,0.9489543919863579
472,3,32,0.9569945995743241
473,3,33,0.955426198827435
474,3,34,0.9536507267992975
475,3,35,0.9510123522710712
476,3,36,0.9567063053932103
477,3,37,0.9554069947200146
478,3,38,0.9592038876555216
479,3,39,0.9538466667387281
480,3,40,0.9569316442689485
481,3,41,0.954606485185002
482,3,42,0.9546483342674882
483,3,43,0.9560594337941299
484,3,44,0.9526489162346716
485,3,45,0.9514429695344321
486,3,46,0.9554879750577353
487,3,47,0.959233824106766
488,3,48,0.9546226641897599
489,3,49,0.955307752530873
490,3,50,0.9568211625862687
491,3,51,0.95854803463955
492,3,52,0.9568259126560221
493,3,53,0.9590690766240222
494,3,54,0.9596714137096151
495,3,55,0.9560839882200945
496,3,56,0.9579252745464797
497,3,57,0.9564620040366071
498,3,58,0.9583377754736356
499,3,59,0.956673210932241
500,3,60,0.9558512566518635
501,3,61,0.9530587440633376
502,3,62,0.955266259250659
503,3,63,0.9592960153116934
504,3,64,0.9593635315578676
505,3,65,0.955863738624626
506,3,66,0.9565201628477529
507,3,67,0.9554157445787043
508,3,68,0.9566312744214973
509,3,69,0.9551515905768252
510,3,70,0.9574685154717655
511,3,71,0.9578906039558276
512,3,72,0.9566802571015908
513,3,73,0.955618449221439
514,3,74,0.9571660419021919
515,3,75,0.9561703207640734
516,3,76,0.9550657362710204
517,3,77,0.9583526954926538
518,3,78,0.9535301696274008
519,3,79,0.9572564694558968
520,3,80,0.9554791113320388
521,3,81,0.9567472543062805
522,3,82,0.9575595986881735
523,3,83,0.9539876850084635
524,3,84,0.9572939330899354
525,3,85,0.9548847537486217
526,3,86,0.9569840611134346
527,3,87,0.9600456445616732
528,3,88,0.9565845927185085
529,3,89,0.9562719352996093
530,3,90,0.9600041490838227
531,3,91,0.9565515608250311
532,3,92,0.9557513142170532
533,3,93,0.9570773472442743
534,3,94,0.955478453220961
535,3,95,0.9558676576158965
536,3,96,0.9575762154705136
537,3,97,0.9556556281681577
538,3,98,0.956371459339628
539,3,99,0.9560962459559111
540,3,100,0.9568733946136869
541,3,101,0.9548851894628239
542,3,102,0.9556005939055285
543,3,103,0.9555755256128929
544,3,104,0.9571276999968595
545,3,105,0.9548457332856906
546,3,106,0.9562154598571877
547,3,107,0.9550620849981398
548,3,108,0.9568306413377464
549,3,109,0.9551244376109315
550,3,110,0.957252315848908
551,3,111,0.9568749209021877
552,3,112,0.9526385290826525
553,3,113,0.9544696642511633
554,3,114,0.9557700115098314
555,3,115,0.9532305084192862
556,3,116,0.9544246969174477
557,3,117,0.957656394170966
558,3,118,0.9576938517392928
559,3,119,0.9540073400873619
560,3,120,0.9583297759485729
561,3,121,0.9554404769010137
562,3,122,0.9558146381764766
563,3,123,0.9557943314793866
564,3,124,0.9530260908168005
565,3,125,0.9554383484785288
566,3,126,0.9542179213704637
567,3,127,0.9552528061526785
568,3,128,0.9550845593741036
569,3,129,0.9545079291317308
570,3,130,0.9573494019095651
571,3,131,0.9579936316837077
572,3,132,0.9572298229581772
573,3,133,0.9567609256634628
574,3,134,0.9569747889059944
575,3,135,0.9554353263146713
576,3,136,0.9577036961892603
577,3,137,0.9583679765230068
578,3,138,0.954977027403512
579,3,139,0.9575114350913435
580,3,140,0.9561437139595387
581,3,141,0.9556251531283411
582,3,142,0.9567994120473123
583,3,143,0.9562876637227927
584,3,144,0.9546474201576245
585,3,145,0.9577019355743259
586,3,146,0.9562007474762396
587,3,147,0.955348071811789
588,3,148,0.957530603756231
589,3,149,0.9546852205548908
590,4,5,0.9636172597892234
591,4,6,0.985770797362718
592,4,7,0.9909738676479087
593,4,8,0.9961480226618119
594,4,9,0.9898669963711759
595,4,10,0.985673123148116
596,4,11,0.9672932081443091
597,4,12,0.9782756507671259
598,4,13,0.9886618890739722
599,4,14,0.9879695450560435
600,4,15,0.9826067556189104
601,4,16,0.9973262807713401
602,4,17,0.9890163661779277
603,4,18,0.9898917502208017
604,4,19,0.9940264863223441
605,4,20,0.993202290855282
606,4,21,0.9921707512086302
607,4,22,0.9959228955881784
608,4,23,0.9897089267677545
609,4,24,0.9896181413559052
610,4,25,0.9915381700576207
611,4,26,0.9910882549850322
612,4,27,0.9940619697526979
613,4,28,0.9905264840676501
614,4,29,0.9949770338093169
615,4,30,0.9899365364447958
616,4,31,0.9948220633360799
617,4,32,0.9918101646846564
618,4,33,0.9923995881213474
619,4,34,0.9931781426869256
620,4,35,0.9940600499221809
621,4,36,0.9916601299422739
622,4,37,0.9924825900330473
623,4,38,0.9910655132736971
624,4,39,0.9931227657390307
625,4,40,0.9920044666073514
626,4,41,0.9915802256068759
627,4,42,0.9928471981581152
628,4,43,0.9920112763323117
629,4,44,0.9929998748994491
630,4,45,0.9937804930428198
631,4,46,0.9925982484473421
632,4,47,0.9907325242903455
633,4,48,0.9926725039251811
634,4,49,0.9925162547665387
635,4,50,0.9920419556231836
636,4,51,0.9911000191194115
637,4,52,0.9918034909770085
638,4,53,0.9907656911175557
639,4,54,0.9906631212699125
640,4,55,0.9924028746249421
641,4,56,0.9911071795141858
642,4,57,0.9919400032327182
643,4,58,0.9912243815352774
644,4,59,0.9918129413110054
645,4,60,0.9923949319727398
646,4,61,0.9930706875367391
647,4,62,0.99275868354756
648,4,63,0.9909636092471867
649,4,64,0.9905705068210215
650,4,65,0.9924287851894503
651,4,66,0.9922683840009204
652,4,67,0.9922795186310502
653,4,68,0.991833504625088
654,4,69,0.9927266345420239
655,4,70,0.9911793641831679
656,4,71,0.9914610460118389
657,4,72,0.9920986807428968
658,4,73,0.9924655176514127
659,4,74,0.9918375397161302
660,4,75,0.9920474147462336
661,4,76,0.9928496518567068
662,4,77,0.9913804765997366
663,4,78,0.9928060391628435
664,4,79,0.9918410191240505
665,4,80,0.9925880213020303
666,4,81,0.9918980127504075
667,4,82,0.991592137050459
668,4,83,0.9931330309277014
669,4,84,0.9916889792753246
670,4,85,0.9928386199227321
671,4,86,0.9920079610730668
672,4,87,0.9904481326205232
673,4,88,0.9921290498330503
674,4,89,0.9921396150424724
675,4,90,0.9905472712725621
676,4,91,0.9922419286788019
677,4,92,0.9923545753484034
678,4,93,0.9919211417566984
679,4,94,0.9924667121955285
680,4,95,0.9923586746468355
681,4,96,0.99162633615169
682,4,97,0.9925087736339818
683,4,98,0.9920821496841825
684,4,99,0.9922681373972305
685,4,100,0.9919782174932056
686,4,101,0.9925567353543981
687,4,102,0.9925424155327606
688,4,103,0.9924665344210877
689,4,104,0.9918157943907743
690,4,105,0.9927395721901284
691,4,106,0.9921853013338217
692,4,107,0.9927604406505638
693,4,108,0.9919422936422547
694,4,109,0.9926645421949419
695,4,110,0.9918316515687965
696,4,111,0.991980159729456
697,4,112,0.9935270327120365
698,4,113,0.9929857403378018
699,4,114,0.9924020219222915
700,4,115,0.9934289376822765
701,4,116,0.9929386442454384
702,4,117,0.9914575506169748
703,4,118,0.9916225875782492
704,4,119,0.9931194825163187
705,4,120,0.9913245511986811
706,4,121,0.9924844567455068
707,4,122,0.9923025535762033
708,4,123,0.9924005934128015
709,4,124,0.9934983370973349
710,4,125,0.9925405008098791
711,4,126,0.9929499730517116
712,4,127,0.9925969523054808
713,4,128,0.9926792269787176
714,4,129,0.9928819426865501
715,4,130,0.9917705793041073
716,4,131,0.9914864956047081
717,4,132,0.9917574721061386
718,4,133,0.9919765993211909
719,4,134,0.9918979623270513
720,4,135,0.9925867016407742
721,4,136,0.991597687258138
722,4,137,0.9913510951232688
723,4,138,0.9927948798044633
724,4,139,0.9917513885476155
725,4,140,0.9921714723114791
726,4,141,0.992514147634881
727,4,142,0.9918442975347252
728,4,143,0.9921707085979558
729,4,144,0.9927976624002252
730,4,145,0.9916565272655898
731,4,146,0.9923138301053885
732,4,147,0.9926016020707445
733,4,148,0.9916676687173516
734,4,149,0.9929021685662538
735,5,6,0.9413058245383269
736,5,7,0.9523846370381931
737,5,8,0.9796143352876662
738,5,9,0.9875735579145648
739,5,10,0.9689389938805113
740,5,11,0.9744436155118698
741,5,12,0.9612221444598021
742,5,13,0.9830954086215913
743,5,14,0.9718606498429228
744,5,15,0.9558685583096395
745,5,16,0.9624553250547487
746,5,17,0.9856449460042449
747,5,18,0.9782606534841425
748,5,19,0.9693364003063302
749,5,20,0.9648876024966367
750,5,21,0.9755103984134835
751,5,22,0.9621347171499777
752,5,23,0.9783193570168304
753,5,24,0.9825744725826634
754,5,25,0.9751077950577551
755,5,26,0.9791063708348899
756,5,27,0.9704610011143864
757,5,28,0.9750975336765084
758,5,29,0.9780435375172948
759,5,30,0.9775307032342871
760,5,31,0.9728237835306123
761,5,32,0.9681600996639138
762,5,33,0.9711171509415913
763,5,34,0.9736585213198093
764,5,35,0.9742539333034451
765,5,36,0.9742783072585773
766,5,37,0.9738709536356819
767,5,38,0.9685391623899268
768,5,39,0.9697331288642366
769,5,40,0.9723056088331746
770,5,41,0.9763404774645801
771,5,42,0.9724119314392898
772,5,43,0.9735341077888814
773,5,44,0.9771545506698783
774,5,45,0.9696272724737286
775,5,46,0.9717330636591864
776,5,47,0.9725481217385287
777,5,48,0.975244110935404
778,5,49,0.9727831045100445
779,5,50,0.9696536600637208
780,5,51,0.972626009900588
781,5,52,0.9740532246620693
782,5,53,0.9741613708446114
783,5,54,0.9667248409032068
784,5,55,0.9719093664740828
785,5,56,0.9757361180853037
786,5,57,0.97429748715784
787,5,58,0.9723012226552574
788,5,59,0.9750365506628396
789,5,60,0.9709862936892594
790,5,61,0.9747951537496659
791,5,62,0.9713242503975241
792,5,63,0.9696386752638132
793,5,64,0.9744320855537238
794,5,65,0.9719251276053
795,5,66,0.9712502192685937
796,5,67,0.9755374167418198
797,5,68,0.9736156810728765
798,5,69,0.9699515948158913
799,5,70,0.9759563904400846
800,5,71,0.9739456697428567
801,5,72,0.9729837702463301
802,5,73,0.9716322688760818
803,5,74,0.9726541088403841
804,5,75,0.9742058164948324
805,5,76,0.9704855494913266
806,5,77,0.9711509531511332
807,5,78,0.9761231808257548
808,5,79,0.9720639733953284
809,5,80,0.9715212053112288
810,5,81,0.9731689522311093
811,5,82,0.9721506097792
812,5,83,0.9724891499416014
813,5,84,0.9739163411207796
814,5,85,0.9723708913697787
815,5,86,0.9722195031097378
816,5,87,0.972948752619465
817,5,88,0.9726599084177706
818,5,89,0.9719349033390171
819,5,90,0.9728983683103515
820,5,91,0.9713697233980544
821,5,92,0.974093997371263
822,5,93,0.9725083000900928
823,5,94,0.9738124326879937
824,5,95,0.9726216408494339
825,5,96,0.970814986878701
826,5,97,0.9714233514658938
827,5,98,0.9731990788466207
828,5,99,0.9734225197312559
829,5,100,0.9728134545189299
830,5,101,0.9745182520301648
831,5,102,0.9723108492825827
832,5,103,0.97334110276021
833,5,104,0.9725349404622519
834,5,105,0.9732361488250416
835,5,106,0.973726665416737
836,5,107,0.9724322169174
837,5,108,0.9731976359373767
838,5,109,0.9731223140674984
839,5,110,0.97253920981874
840,5,111,0.9720195794430874
841,5,112,0.9737506955690516
842,5,113,0.9724757305045705
843,5,114,0.9734712657434179
844,5,115,0.9721550450063393
845,5,116,0.9720651016230553
846,5,117,0.9729981910307363
847,5,118,0.9723656602823404
848,5,119,0.9724790786127442
849,5,120,0.9727469891303879
850,5,121,0.9732576031756693
851,5,122,0.9738091590980846
852,5,123,0.9733376603930188
853,5,124,0.9728342533494804
854,5,125,0.9728475956036208
855,5,126,0.9737878729450797
856,5,127,0.9735279981410108
857,5,128,0.9736964991127341
858,5,129,0.9734351831693967
859,5,130,0.9729223644089834
860,5,131,0.9719700964238196
861,5,132,0.9736240427413816
862,5,133,0.972063427896201
863,5,134,0.9732373172435542
864,5,135,0.9727306853488151
865,5,136,0.9716674806881621
866,5,137,0.9718363200984365
867,5,138,0.9717169164094261
868,5,139,0.9715586691410607
869,5,140,0.9738388470990914
870,5,141,0.9722491091839929
871,5,142,0.9735763734675608
872,5,143,0.9729912334743845
873,5,144,0.9738619843909525
874,5,145,0.972483953355318
875,5,146,0.9721992596372552
876,5,147,0.9730517133553576
877,5,148,0.9727000340152464
878,5,149,0.9720886178334012
879,6,7,0.9971947769742323
880,6,8,0.9853304168966481
881,6,9,0.9789691358629629
882,6,10,0.9790011059827122
883,6,11,0.9693003140863194
884,6,12,0.9858724532371641
885,6,13,0.9818447037722966
886,6,14,0.9771897782386787
887,6,15,0.979318095399025
888,6,16,0.9936279876012342
889,6,17,0.9784481422898702
890,6,18,0.9856762984952475
891,6,19,0.9930181938806154
892,6,20,0.9878268299354607
893,6,21,0.9884491299950121
894,6,22,0.9928050130316971
895,6,23,0.9858004284538701
896,6,24,0.9823678188821522
897,6,25,0.9850469538381352
898,6,26,0.9868093056063278
899,6,27,0.9916787970482023
900,6,28,0.987480021019081
901,6,29,0.9860878827985177
902,6,30,0.9880101260019364
903,6,31,0.9894411883829468
904,6,32,0.9889218472927406
905,6,33,0.9905127394234097
906,6,34,0.9866628430115483
907,6,35,0.9872258905067564
908,6,36,0.9876969686749045
909,6,37,0.9871012268245989
910,6,38,0.9873205055282775
911,6,39,0.9901104772036023
912,6,40,0.9884548927515509
913,6,41,0.9833390968708777
914,6,42,0.9874946909908994
915,6,43,0.9879599402431877
916,6,44,0.9854197791059625
917,6,45,0.9917730012529229
918,6,46,0.9890369316836402
919,6,47,0.9884982985204797
920,6,48,0.9870952017872596
921,6,49,0.9891368166601339
922,6,50,0.9881109402681698
923,6,51,0.9859987713737303
924,6,52,0.9881406228452888
925,6,53,0.9875272655994559
926,6,54,0.9878128038247499
